	F1norm_rprr	datasetname	knownmodules	m	method	precision	recall	recovery	relevance	runningtime	t
0	0.5202538819029501	ecoli_colombos	strict	o	biforce	0.03283072263728719	0.0031580213160547306	0.1679441117764471	0.030784347756909785	358.66987586021423	0.0
1	1.119552584277036	ecoli_colombos	minimal	o	biforce	0.0602084104829788	0.013994957952401556	0.17365269461077845	0.029514408517309323	358.66987586021423	0.0
2	0.7767791214783161	ecoli_colombos	interconnected	o	biforce	0.03765773596546505	0.004057291096677506	0.15858092370618646	0.03257369573431495	358.66987586021423	0.0
3	1.013116905543133	ecoli_colombos	strict	o	biforce	0.03287227106002572	0.008037825278169718	0.13760227851411427	0.06513541014894106	610.3034279346466	0.1
4	1.6234998478547233	ecoli_colombos	minimal	o	biforce	0.03262552198456016	0.02040858282649387	0.13326656906915885	0.05838779881340868	610.3034279346466	0.1
5	1.44446274301358	ecoli_colombos	interconnected	o	biforce	0.033003359468716714	0.010345365041720397	0.1275832931999315	0.07100644170077813	610.3034279346466	0.1
6	1.6692545236944765	ecoli_colombos	strict	o	biforce	0.04470128829775342	0.019816522276926103	0.18085929840969037	0.0925764331634059	649.691890001297	0.2
7	1.7206740705340746	ecoli_colombos	minimal	o	biforce	0.02828769076168851	0.022920442131255818	0.1314792871558	0.0662828374004414	649.691890001297	0.2
8	1.5697814955188456	ecoli_colombos	interconnected	o	biforce	0.03199805319329306	0.012032429926073418	0.13338425483378583	0.07737092202731784	649.691890001297	0.2
9	0.2636353838658754	ecoli_colombos	strict	o	biforce	0.02537418521464899	0.0014467441866449974	0.0550098231827112	0.019211378860945302	427.3071639537811	0.5
10	0.9803668839127206	ecoli_colombos	minimal	o	biforce	0.05686700031608302	0.012396419586260622	0.12159763313609467	0.02675319340003849	427.3071639537811	0.5
11	0.514192124871229	ecoli_colombos	interconnected	o	biforce	0.03281786854060567	0.002584032811773861	0.07504078303425775	0.023768879753080414	427.3071639537811	0.5
12	3.1791132879701043	ecoli_colombos	strict	o	biforce	0.07628955283348819	0.0595151409200848	0.25571910669216497	0.17575150905496442	978.1470868587494	0.75
13	2.7504863178863523	ecoli_colombos	minimal	o	biforce	0.025534019647959982	0.050830457862893655	0.18503357249765762	0.13433413976926242	978.1470868587494	0.75
14	3.0880382230043155	ecoli_colombos	interconnected	o	biforce	0.04371366754030378	0.040452855740976554	0.20267345300106523	0.15341010671979977	978.1470868587494	0.75
15	3.8891198952384958	ecoli_colombos	strict	o	biforce	0.08722757552433855	0.07868754259653468	0.2963971233986995	0.22183284362863379	899.5414991378784	1.0
16	2.5662868363188607	ecoli_colombos	minimal	o	biforce	0.021882893784823023	0.04639890897336401	0.1746345885790832	0.13433724326349344	899.5414991378784	1.0
17	3.13551384630831	ecoli_colombos	interconnected	o	biforce	0.04033985127946311	0.0450385837373422	0.200037099042194	0.15953200619499766	899.5414991378784	1.0
18	4.171242566980314	ecoli_colombos	strict	o	biforce	0.08640583429566288	0.09119200486218401	0.3085387489137467	0.24346489567227067	778.7254929542542	1.5
19	2.5437873047689066	ecoli_colombos	minimal	o	biforce	0.017273010140945826	0.05198803509699858	0.18144860133943214	0.15514703569446708	778.7254929542542	1.5
20	3.379114337110619	ecoli_colombos	interconnected	o	biforce	0.03794049867454496	0.05372725841753687	0.1931541896528458	0.19455647470079102	778.7254929542542	1.5
21	0.27723281462218496	ecoli_colombos	strict	o	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	403.1182680130005	2.0
22	0.9237213191982848	ecoli_colombos	minimal	o	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	403.1182680130005	2.0
23	0.549880644505091	ecoli_colombos	interconnected	o	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	403.1182680130005	2.0
24	0.27723281462218496	ecoli_colombos	strict	o	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	436.85618901252747	5.0
25	0.9237213191982848	ecoli_colombos	minimal	o	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	436.85618901252747	5.0
26	0.549880644505091	ecoli_colombos	interconnected	o	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	436.85618901252747	5.0
27	0.27723281462218496	ecoli_colombos	strict	o	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	383.7806260585785	10.0
28	0.9237213191982848	ecoli_colombos	minimal	o	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	383.7806260585785	10.0
29	0.549880644505091	ecoli_colombos	interconnected	o	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	383.7806260585785	10.0
30	0.40573002866538116	ecoli_colombos	strict	u	biforce	0.02458537122266298	0.0024991410813371326	0.07238339021615472	0.02778060521919958	391.3947720527649	0.0
31	1.0463273101740322	ecoli_colombos	minimal	u	biforce	0.036670406381935854	0.013033249856827675	0.1404310308001196	0.029502638392154185	391.3947720527649	0.0
32	0.6347749671655127	ecoli_colombos	interconnected	u	biforce	0.027709724961442455	0.003222615275622296	0.07638645138645139	0.03231095937897008	391.3947720527649	0.0
33	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	303.52930784225464	0.1
34	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	303.52930784225464	0.1
35	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	303.52930784225464	0.1
36	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	296.0180470943451	0.2
37	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	296.0180470943451	0.2
38	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	296.0180470943451	0.2
39	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	273.1495521068573	0.5
40	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	273.1495521068573	0.5
41	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	273.1495521068573	0.5
42	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	273.5242099761963	0.75
43	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	273.5242099761963	0.75
44	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	273.5242099761963	0.75
45	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	293.03768610954285	1.0
46	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	293.03768610954285	1.0
47	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	293.03768610954285	1.0
48	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	267.05966210365295	1.5
49	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	267.05966210365295	1.5
50	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	267.05966210365295	1.5
51	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	277.38011503219604	2.0
52	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	277.38011503219604	2.0
53	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	277.38011503219604	2.0
54	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	268.3864130973816	5.0
55	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	268.3864130973816	5.0
56	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	268.3864130973816	5.0
57	0.27723281462218496	ecoli_colombos	strict	u	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	266.449560880661	10.0
58	0.9237213191982848	ecoli_colombos	minimal	u	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	266.449560880661	10.0
59	0.549880644505091	ecoli_colombos	interconnected	u	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	266.449560880661	10.0
60	0.0	ecoli_colombos	strict	l	biforce	0.0	0.0	0.0	0.0	345.6604061126709	0.0
61	0.0	ecoli_colombos	minimal	l	biforce	0.0	0.0	0.0	0.0	345.6604061126709	0.0
62	0.0	ecoli_colombos	interconnected	l	biforce	0.0	0.0	0.0	0.0	345.6604061126709	0.0
63	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	414.28858709335327	0.1
64	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	414.28858709335327	0.1
65	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	414.28858709335327	0.1
66	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	380.2985348701477	0.2
67	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	380.2985348701477	0.2
68	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	380.2985348701477	0.2
69	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	398.1459650993347	0.5
70	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	398.1459650993347	0.5
71	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	398.1459650993347	0.5
72	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	361.8940818309784	0.75
73	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	361.8940818309784	0.75
74	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	361.8940818309784	0.75
75	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	419.373309135437	1.0
76	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	419.373309135437	1.0
77	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	419.373309135437	1.0
78	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	424.22415018081665	1.5
79	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	424.22415018081665	1.5
80	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	424.22415018081665	1.5
81	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	405.9202661514282	2.0
82	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	405.9202661514282	2.0
83	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	405.9202661514282	2.0
84	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	422.5046429634094	5.0
85	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	422.5046429634094	5.0
86	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	422.5046429634094	5.0
87	0.27723281462218496	ecoli_colombos	strict	l	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	384.6022000312805	10.0
88	0.9237213191982848	ecoli_colombos	minimal	l	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	384.6022000312805	10.0
89	0.549880644505091	ecoli_colombos	interconnected	l	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	384.6022000312805	10.0
90	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	278.909814119339	0.0
91	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	278.909814119339	0.0
92	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	278.909814119339	0.0
93	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	296.7408769130707	0.1
94	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	296.7408769130707	0.1
95	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	296.7408769130707	0.1
96	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	312.9674742221832	0.2
97	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	312.9674742221832	0.2
98	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	312.9674742221832	0.2
99	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	325.2952411174774	0.5
100	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	325.2952411174774	0.5
101	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	325.2952411174774	0.5
102	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	299.13843512535095	0.75
103	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	299.13843512535095	0.75
104	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	299.13843512535095	0.75
105	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	308.76130199432373	1.0
106	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	308.76130199432373	1.0
107	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	308.76130199432373	1.0
108	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	319.8706750869751	1.5
109	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	319.8706750869751	1.5
110	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	319.8706750869751	1.5
111	0.27723281462218496	ecoli_colombos	strict	h	biforce	0.02743866907522871	0.001570916168429125	0.05725190839694656	0.019230769230769232	351.49937891960144	2.0
112	0.9237213191982848	ecoli_colombos	minimal	h	biforce	0.06095606005000181	0.012645494401695939	0.1425287356321839	0.023451261382295863	351.49937891960144	2.0
113	0.549880644505091	ecoli_colombos	interconnected	h	biforce	0.03655832703451752	0.0029594836170799893	0.08095238095238096	0.023809523809523808	351.49937891960144	2.0
114	0.33079815783575506	ecoli_colombos	strict	h	biforce	0.030226335732212607	0.00182374239899569	0.07601156069364162	0.023296949317541803	345.8075621128082	5.0
115	0.9274484814356424	ecoli_colombos	minimal	h	biforce	0.06007250526514614	0.012881873225987743	0.10534262485481999	0.024945002044905223	345.8075621128082	5.0
116	0.5949612132286974	ecoli_colombos	interconnected	h	biforce	0.03772527731428239	0.003281567755066834	0.08447504543548162	0.025614445838968585	345.8075621128082	5.0
117	0.39592517548461126	ecoli_colombos	strict	h	biforce	0.024454247589154973	0.002410643266149245	0.06968163609529833	0.0276222956583786	365.11057782173157	10.0
118	1.0486680687074572	ecoli_colombos	minimal	h	biforce	0.03625163288467516	0.013043741401691643	0.13977269845563434	0.02967298738516546	365.11057782173157	10.0
119	0.6396277401365945	ecoli_colombos	interconnected	h	biforce	0.027742853902666176	0.0032779758539056582	0.07691663876799465	0.03228405861095095	365.11057782173157	10.0
120	0.8545821819897855	ecoli_dream5	strict	o	biforce	0.03664668071085184	0.0075941485835506264	0.3463636363636364	0.03425364758698092	167.52978420257568	0.0
121	1.3074719988758288	ecoli_dream5	minimal	o	biforce	0.06327057247906506	0.014565427655173083	0.21399103139013453	0.03398279214250322	167.52978420257568	0.0
122	0.6947614096695179	ecoli_dream5	interconnected	o	biforce	0.03576321638008241	0.003194183144701214	0.15299523485364194	0.028062708184382865	167.52978420257568	0.0
123	0.697645580102915	ecoli_dream5	strict	o	biforce	0.030084501720724847	0.004264090203759802	0.10412732140298746	0.0467917701156927	306.7674460411072	0.1
124	1.4163653846863375	ecoli_dream5	minimal	o	biforce	0.03224834942535154	0.01598090039580223	0.1285501104679187	0.04643731691373762	306.7674460411072	0.1
125	1.065850972338439	ecoli_dream5	interconnected	o	biforce	0.030031577349090014	0.005876448924611783	0.1213968440388582	0.047399615315133335	306.7674460411072	0.1
126	1.4579398218911406	ecoli_dream5	strict	o	biforce	0.04714619246311399	0.012152590776519385	0.2111963377241206	0.07755042654374239	259.7951829433441	0.2
127	1.8493307066854319	ecoli_dream5	minimal	o	biforce	0.02812049362740045	0.020553193983946512	0.18352886469226543	0.06553907158659501	259.7951829433441	0.2
128	1.5822087328974246	ecoli_dream5	interconnected	o	biforce	0.03443249761160389	0.010189121581976381	0.1630380523557428	0.06851031775018397	259.7951829433441	0.2
129	2.8141430480276455	ecoli_dream5	strict	o	biforce	0.07564995747360688	0.04366968534377994	0.2530302867779627	0.1393017392472748	330.61217308044434	0.5
130	2.404628141927557	ecoli_dream5	minimal	o	biforce	0.027843621752456263	0.03383202442674644	0.16415261526291236	0.1027010199886775	330.61217308044434	0.5
131	2.7350238945747174	ecoli_dream5	interconnected	o	biforce	0.045196170912786375	0.029760489178366694	0.189057868388555	0.11830456119118456	330.61217308044434	0.5
132	3.369128694030694	ecoli_dream5	strict	o	biforce	0.07177682400768332	0.053817140574462054	0.27796085066196424	0.18410300024092582	357.00456714630127	0.75
133	2.609829368251217	ecoli_dream5	minimal	o	biforce	0.022517619872526505	0.039216716845177996	0.1770638716542675	0.1315038738674009	357.00456714630127	0.75
134	2.9971814699573156	ecoli_dream5	interconnected	o	biforce	0.03786749046153445	0.034117929147747146	0.19105197712445732	0.14642773229638548	357.00456714630127	0.75
135	3.5565932576797348	ecoli_dream5	strict	o	biforce	0.06859844355988738	0.05543242103899769	0.30158504256615126	0.19881221726253548	496.8878810405731	1.0
136	2.657757028910835	ecoli_dream5	minimal	o	biforce	0.019535955371070113	0.038140382484975845	0.20229335911101734	0.1459504713818134	496.8878810405731	1.0
137	3.1155795468707193	ecoli_dream5	interconnected	o	biforce	0.03413421448818083	0.0348465299050233	0.20109154324094908	0.1612461791429756	496.8878810405731	1.0
138	3.7643808364920233	ecoli_dream5	strict	o	biforce	0.06634675203941219	0.0700082022990024	0.38017894133096997	0.18448637788499656	276.614609003067	1.5
139	3.004961414599865	ecoli_dream5	minimal	o	biforce	0.022201645205057314	0.04536290910589903	0.26574073088407657	0.14579138065065514	276.614609003067	1.5
140	3.551257759291872	ecoli_dream5	interconnected	o	biforce	0.03610887248229685	0.04401066316015582	0.2518560238714928	0.17011247343244273	276.614609003067	1.5
141	0.2787737847214952	ecoli_dream5	strict	o	biforce	0.026610871216092985	0.001470475949552375	0.05525846702317291	0.018518518518518517	195.47609400749207	2.0
142	0.9931924134239276	ecoli_dream5	minimal	o	biforce	0.06150075495066952	0.01317492585663678	0.14773980154355015	0.024531422271223815	195.47609400749207	2.0
143	0.5292781101457176	ecoli_dream5	interconnected	o	biforce	0.033709262169097254	0.0025664445575300987	0.07613469985358712	0.022222222222222216	195.47609400749207	2.0
144	0.2787737847214952	ecoli_dream5	strict	o	biforce	0.026610871216092985	0.001470475949552375	0.05525846702317291	0.018518518518518517	191.9277629852295	5.0
145	0.9931924134239276	ecoli_dream5	minimal	o	biforce	0.06150075495066952	0.01317492585663678	0.14773980154355015	0.024531422271223815	191.9277629852295	5.0
146	0.5292781101457176	ecoli_dream5	interconnected	o	biforce	0.033709262169097254	0.0025664445575300987	0.07613469985358712	0.022222222222222216	191.9277629852295	5.0
147	0.2787737847214952	ecoli_dream5	strict	o	biforce	0.026610871216092985	0.001470475949552375	0.05525846702317291	0.018518518518518517	186.75424098968506	10.0
148	0.9931924134239276	ecoli_dream5	minimal	o	biforce	0.06150075495066952	0.01317492585663678	0.14773980154355015	0.024531422271223815	186.75424098968506	10.0
149	0.5292781101457176	ecoli_dream5	interconnected	o	biforce	0.033709262169097254	0.0025664445575300987	0.07613469985358712	0.022222222222222216	186.75424098968506	10.0
150	0.44235644093767634	ecoli_dream5	strict	u	biforce	0.030439728491064997	0.0023823576092932086	0.0829107505070994	0.030000564884759603	168.93828797340393	0.0
151	1.182284074233589	ecoli_dream5	minimal	u	biforce	0.05275194560602499	0.012767712465906638	0.14014176712266918	0.033288838344835564	168.93828797340393	0.0
152	0.6524186363983985	ecoli_dream5	interconnected	u	biforce	0.03261711688873274	0.0029251102577803932	0.09138358103326255	0.03025941737606621	168.93828797340393	0.0
